"TOA5","4540","CR800","4540","CR800.Std.21","CPU:CRREL_GPSProbeC_2014.CR8","51356","OperatorView"
"TIMESTAMP","RECORD","Counter","DepthCm","BattVolts","latitude_a","latitude_b","Longitude_a","Longitude_b","fix_quality","nmbr_satellites","HDOP","altitudeB","DepthVolts","LatitudeDDDDD","LongitudeDDDDD","month","dayofmonth","hourofday","minutes","seconds","microseconds"
"TS","RN","","","","degrees","minutes","degrees","minutes","unitless","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-03-26 08:03:04",17364,100001,0.3,13.11,39,1.4833,-108,-12.5768,1,9,1,3043.1,0,0.02472167,-0.2096133,3,26,8,4,16,120000
"2019-03-26 08:07:08.25",17365,100002,0.3,13.09,39,1.4827,-108,-12.576,2,10,0.8,3036.9,0,0.02471167,-0.2096,3,26,8,7.00000,8,860000
"2019-03-26 08:07:08.5",17366,100003,0.3,12.99,39,2.0752,-108,-13.2852,2,9,0.9,3034.2,0,0.03458667,-0.22142,3,26,8,32,26,710000
"2019-03-26 08:07:09",17367,100004,0.3,12.99,39,2.077,-108,-13.2846,2,9,0.9,3033.2,0,0.03461666,-0.22141,3,26,8,33,0,790000
"2019-03-26 08:07:09.5",17368,100005,0.3,12.99,39,2.0793,-108,-13.2843,2,9,0.9,3033,0,0.034655,-0.221405,3,26,8,33,40,310000
"2019-03-26 08:07:10.25",17369,100006,0.242,12.98,39,2.0813,-108,-13.2845,2,9,0.9,3030.8,-0.004,0.03468834,-0.2214083,3,26,8,37,28,420000
"2019-03-26 08:07:11",17370,100007,0.3,12.98,39,2.0838,-108,-13.2849,2,9,0.9,3030.4,0,0.03473,-0.221415,3,26,8,37,56,570000
"2019-03-26 08:07:11.75",17371,100008,0.3,12.97,39,2.0852,-108,-13.2849,2,9,0.9,3029.4,0,0.03475333,-0.221415,3,26,8,38,31,210000
"2019-03-26 08:07:12.5",17372,100009,0.3,12.97,39,2.0863,-108,-13.2855,2,9,0.9,3028.5,0,0.03477166,-0.221425,3,26,8,39,11,10000
"2019-03-26 08:07:13",17373,100010,0.3,12.97,39,2.0879,-108,-13.285,2,9,0.9,3028.5,0,0.03479833,-0.2214167,3,26,8,39,42,10000
"2019-03-26 08:07:13.75",17374,100011,0.242,12.97,39,2.0899,-108,-13.2852,2,9,0.9,3029.4,-0.004,0.03483166,-0.22142,3,26,8,40,9,660000
"2019-03-26 08:07:14.25",17375,100012,0.3,12.97,39,2.0919,-108,-13.2858,2,9,0.9,3029.4,0,0.034865,-0.22143,3,26,8,40,39,990000
"2019-03-26 08:07:14.75",17376,100013,0.3,12.97,39,2.0934,-108,-13.285,2,9,0.9,3029,0,0.03489,-0.2214167,3,26,8,41,8,470000
"2019-03-26 08:07:15.5",17377,100014,0.3,12.97,39,2.0946,-108,-13.2849,2,8,1.1,3029.4,0,0.03491,-0.221415,3,26,8,41,39,900000
"2019-03-26 08:07:16",17378,100015,0.3,12.97,39,2.0965,-108,-13.2859,2,8,1,3029.3,0,0.03494166,-0.2214317,3,26,8,42,7.00000,880000
"2019-03-26 08:07:16.75",17379,100016,0.3,12.97,39,2.0975,-108,-13.2857,2,7.00000,1.1,3030.9,0,0.03495834,-0.2214283,3,26,8,42,35,530000
"2019-03-26 08:07:17.5",17380,100017,0.3,12.96,39,2.0994,-108,-13.2858,2,8,1,3032.6,0,0.03499,-0.22143,3,26,8,43,4,480000
"2019-03-26 08:07:18",17381,100018,0.3,12.96,39,2.1006,-108,-13.286,2,7.00000,1.1,3032.4,0,0.03501,-0.2214333,3,26,8,43,33,560000
"2019-03-26 08:07:18.75",17382,100019,0.3,12.96,39,2.1024,-108,-13.2854,2,7.00000,1.1,3035.1,0,0.03504,-0.2214233,3,26,8,44,7.00000,970000
"2019-03-26 08:07:19.25",17383,100020,0.3,12.96,39,2.1043,-108,-13.2854,2,8,1,3036.2,0,0.03507167,-0.2214233,3,26,8,44,35,750000
"2019-03-26 08:07:20",17384,100021,0.3,12.96,39,2.1067,-108,-13.2849,2,8,1,3036,0,0.03511166,-0.221415,3,26,8,45,13,20000
"2019-03-26 08:07:20.5",17385,100022,0.3,12.96,39,2.1088,-108,-13.2853,2,8,1,3037.6,0,0.03514666,-0.2214217,3,26,8,45,51,980000
"2019-03-26 08:07:21",17386,100023,0.3,12.96,39,2.1114,-108,-13.2847,2,8,1,3035.8,0,0.03519,-0.2214117,3,26,8,46,29,470000
"2019-03-26 08:07:21.75",17387,100024,0.3,12.95,39,2.1135,-108,-13.284,2,8,1.1,3035.1,0,0.035225,-0.2214,3,26,8,48,47,310000
"2019-03-26 08:07:22.25",17388,100025,0.3,12.95,39,2.1144,-108,-13.2846,2,9,0.9,3036.7,0,0.03524,-0.22141,3,26,8,49,13,630000
"2019-03-26 08:07:22.75",17389,100026,0.3,12.95,39,2.1164,-108,-13.2841,2,8,1.1,3036.9,0,0.03527333,-0.2214017,3,26,8,49,42,570000
"2019-03-26 08:07:23.25",17390,100027,0.3,12.95,39,2.1172,-108,-13.2839,2,9,0.9,3037.2,0,0.03528666,-0.2213983,3,26,8,50,9,910000
"2019-03-26 08:07:24",17391,100028,0.3,12.95,39,2.1197,-108,-13.2833,2,9,1.1,3036,0,0.03532833,-0.2213883,3,26,8,50,46,520000
"2019-03-26 08:07:24.5",17392,100029,0.3,12.95,39,2.1211,-108,-13.2837,2,8,1.1,3036,0,0.03535167,-0.221395,3,26,8,51,25,950000
"2019-03-26 08:07:25",17393,100030,0.3,12.95,39,2.1226,-108,-13.284,2,9,1.1,3036.1,0,0.03537667,-0.2214,3,26,8,51,59,660000
"2019-03-26 08:07:25.75",17394,100031,0.3,12.94,39,2.1232,-108,-13.2839,2,9,0.9,3036.8,0,0.03538667,-0.2213983,3,26,8,52,25,640000
"2019-03-26 08:07:26.25",17395,100032,0.3,12.94,39,2.1241,-108,-13.2836,2,9,0.9,3036,0,0.03540166,-0.2213933,3,26,8,52,55,40000
"2019-03-26 08:07:27",17396,100033,0.3,12.94,39,2.1241,-108,-13.2836,2,9,0.9,3036,0,0.03540166,-0.2213933,3,26,8,52,56,380000
"2019-03-26 08:07:27.5",17397,100034,0.3,12.94,39,2.1241,-108,-13.2836,2,9,1.1,3036,0,0.03540166,-0.2213933,3,26,8,52,57,540000
"2019-03-26 08:07:28",17398,100035,0.3,12.93,39,2.1231,-108,-13.2813,2,9,0.9,3037.1,0,0.035385,-0.221355,3,26,8,54,26,370000
"2019-03-26 08:07:28.5",17399,100036,0.3,12.93,39,2.1218,-108,-13.2807,2,9,0.9,3036.2,0,0.03536333,-0.221345,3,26,8,54,57,300000
"2019-03-26 08:07:29.25",17400,100037,0.3,12.93,39,2.1211,-108,-13.2785,2,9,0.9,3036.1,0,0.03535167,-0.2213083,3,26,8,55,20,730000
"2019-03-26 08:07:29.75",17401,100038,0.3,12.93,39,2.1206,-108,-13.2774,2,9,1.1,3037.5,0,0.03534334,-0.22129,3,26,8,55,50,80000
"2019-03-26 08:07:30.5",17402,100039,0.3,12.93,39,2.1193,-108,-13.2755,2,9,1.1,3038.4,0,0.03532166,-0.2212583,3,26,8,56,18,800000
"2019-03-26 08:07:31.25",17403,100040,0.242,12.93,39,2.1179,-108,-13.2744,2,9,0.9,3039.1,-0.004,0.03529833,-0.22124,3,26,8,56,45,340000
"2019-03-26 08:07:32",17404,100041,0.3,12.93,39,2.1166,-108,-13.2726,2,9,0.9,3038.5,0,0.03527667,-0.22121,3,26,8,57,16,870000
"2019-03-26 08:07:32.5",17405,100042,0.3,12.93,39,2.1154,-108,-13.2714,2,9,0.9,3037.7,0,0.03525667,-0.22119,3,26,8,57,42,640000
"2019-03-26 08:07:33.25",17406,100043,0.3,12.93,39,2.1143,-108,-13.2701,2,9,1.1,3038.4,0,0.03523833,-0.2211683,3,26,8,58,16,690000
"2019-03-26 08:07:34",17407,100044,0.3,12.93,39,2.1136,-108,-13.2681,2,9,1.1,3037.5,0,0.03522666,-0.221135,3,26,8,58,53,670000
"2019-03-26 08:07:34.5",17408,100045,0.3,12.93,39,2.1127,-108,-13.2669,2,9,1.1,3036.6,0,0.03521167,-0.221115,3,26,8,59,27,820000
"2019-03-26 08:07:35.25",17409,100046,0.3,12.93,39,2.1117,-108,-13.2653,2,9,1.1,3036.7,0,0.035195,-0.2210883,3,26,9,0,19,780000
"2019-03-26 08:07:35.75",17410,100047,0.3,12.92,39,2.1115,-108,-13.2634,2,9,0.9,3037.5,0,0.03519167,-0.2210567,3,26,9,0,47,230000
"2019-03-26 08:07:36.25",17411,100048,0.3,12.92,39,2.1106,-108,-13.2627,2,9,0.9,3037.3,0,0.03517667,-0.221045,3,26,9,1,19,280000
"2019-03-26 08:07:36.75",17412,100049,0.3,12.92,39,2.1093,-108,-13.26,2,9,0.9,3038.7,0,0.035155,-0.221,3,26,9,1,50,360000
"2019-03-26 08:07:37.25",17413,100050,0.3,12.92,39,2.1081,-108,-13.2584,2,9,1.1,3038.8,0,0.035135,-0.2209733,3,26,9,2,25,890000
"2019-03-26 08:07:37.75",17414,100051,0.3,12.92,39,2.1072,-108,-13.2574,2,9,0.9,3038.9,0,0.03512,-0.2209567,3,26,9,3,1,290000
"2019-03-26 08:07:38.25",17415,100052,0.3,12.92,39,2.1062,-108,-13.2563,2,10,0.9,3038.1,0,0.03510333,-0.2209383,3,26,9,3,29,660000
"2019-03-26 08:07:38.75",17416,100053,0.3,12.92,39,2.1055,-108,-13.2539,2,10,0.9,3037.6,0,0.03509166,-0.2208983,3,26,9,4,16,500000
"2019-03-26 08:07:39.5",17417,100054,0.3,12.92,39,2.1046,-108,-13.2529,2,10,0.9,3037.1,0,0.03507667,-0.2208817,3,26,9,4,44,250000
"2019-03-26 08:07:40",17418,100055,0.3,12.91,39,2.1035,-108,-13.2513,2,10,0.9,3036.7,0,0.03505833,-0.220855,3,26,9,5,10,930000
"2019-03-26 08:07:40.75",17419,100056,0.3,12.91,39,2.1022,-108,-13.249,2,10,0.9,3037,0,0.03503667,-0.2208167,3,26,9,6,42,860000
"2019-03-26 08:07:41.25",17420,100057,0.3,12.91,39,2.1011,-108,-13.2484,2,10,0.9,3037.7,0,0.03501833,-0.2208067,3,26,9,7.00000,2,400000
"2019-03-26 08:07:41.75",17421,100058,0.3,12.91,39,2.099,-108,-13.2454,2,10,0.9,3037.7,0,0.03498333,-0.2207567,3,26,9,7.00000,17,640000
"2019-03-26 08:07:42.25",17422,100059,0.3,12.91,39,2.0974,-108,-13.2434,2,10,0.9,3039.1,0,0.03495667,-0.2207233,3,26,9,7.00000,40,840000
"2019-03-26 08:07:42.75",17423,100060,0.3,12.91,39,2.0958,-108,-13.2411,2,10,0.9,3039,0,0.03493,-0.220685,3,26,9,8,11,980000
"2019-03-26 08:07:43.25",17424,100061,0.3,12.91,39,2.0951,-108,-13.239,2,10,0.9,3038.8,0,0.03491833,-0.22065,3,26,9,8,50,390000
"2019-03-26 08:07:43.75",17425,100062,0.242,12.91,39,2.0933,-108,-13.2368,2,10,0.9,3039.4,-0.004,0.03488834,-0.2206133,3,26,9,9,16,840000
"2019-03-26 08:07:44.25",17426,100063,0.3,12.91,39,2.0925,-108,-13.2356,2,10,0.9,3037.6,0,0.034875,-0.2205933,3,26,9,9,37,400000
"2019-03-26 08:07:44.75",17427,100064,0.242,12.91,39,2.0909,-108,-13.2339,2,9,0.9,3038.6,-0.004,0.03484833,-0.220565,3,26,9,9,56,80000
"2019-03-26 08:07:45.25",17428,100065,0.3,12.91,39,2.0894,-108,-13.2314,2,10,0.8,3039,0,0.03482334,-0.2205233,3,26,9,10,17,870000
"2019-03-26 08:07:45.75",17429,100066,0.3,12.91,39,2.088,-108,-13.2288,2,10,0.8,3039.2,0,0.0348,-0.22048,3,26,9,10,39,620000
"2019-03-26 08:07:46.25",17430,100067,0.3,12.9,39,2.0866,-108,-13.227,2,10,0.8,3038.8,0,0.03477667,-0.22045,3,26,9,10,55,130000
"2019-03-26 08:07:46.75",17431,100068,0.3,12.9,39,2.0845,-108,-13.2246,2,10,0.9,3039.2,0,0.03474167,-0.22041,3,26,9,11,11,490000
"2019-03-26 08:07:47.25",17432,100069,0.3,12.9,39,2.0831,-108,-13.2234,2,10,0.9,3039.7,0,0.03471834,-0.22039,3,26,9,11,29,730000
"2019-03-26 08:07:47.75",17433,100070,0.3,12.91,39,2.0808,-108,-13.2209,2,10,0.8,3039.6,0,0.03468,-0.2203483,3,26,9,11,47,590000
"2019-03-26 08:07:48.5",17434,100071,0.3,12.9,39,2.0788,-108,-13.2195,2,10,0.9,3041,0,0.03464667,-0.220325,3,26,9,12,2,530000
"2019-03-26 08:07:49.25",17435,100072,0.3,12.9,39,2.0764,-108,-13.2171,2,10,0.8,3038.6,0,0.03460667,-0.220285,3,26,9,12,23,570000
"2019-03-26 08:07:49.75",17436,100073,0.3,12.9,39,2.0748,-108,-13.2159,2,10,0.9,3039,0,0.03458,-0.220265,3,26,9,12,45,960000
"2019-03-26 08:07:50.25",17437,100074,0.3,12.9,39,2.0723,-108,-13.2142,2,10,0.9,3039.6,0,0.03453833,-0.2202367,3,26,9,13,3,840000
"2019-03-26 08:07:51",17438,100075,0.3,12.9,39,2.0707,-108,-13.2132,2,10,0.9,3038.7,0,0.03451167,-0.22022,3,26,9,13,22,330000
"2019-03-26 08:07:51.5",17439,100076,0.3,12.9,39,2.0681,-108,-13.2102,2,10,0.9,3038.2,0,0.03446834,-0.22017,3,26,9,13,46,720000
"2019-03-26 08:07:52.25",17440,100077,0.3,12.9,39,2.0658,-108,-13.2093,2,10,0.9,3038,0,0.03443,-0.220155,3,26,9,14,10,480000
"2019-03-26 08:07:53",17441,100078,0.242,12.9,39,2.0633,-108,-13.2073,2,10,0.9,3039,-0.004,0.03438833,-0.2201217,3,26,9,14,25,380000
"2019-03-26 08:07:53.75",17442,100079,0.3,12.9,39,2.0624,-108,-13.2068,2,10,0.9,3037.9,0,0.03437334,-0.2201133,3,26,9,15,36,840000
"2019-03-26 08:07:54.5",17443,100080,0.3,12.89,39,2.0624,-108,-13.2068,2,10,0.9,3037.9,0,0.03437334,-0.2201133,3,26,9,15,37,880000
"2019-03-26 08:07:55.25",17444,100081,0.3,12.89,39,2.0624,-108,-13.2068,2,10,0.9,3038,0,0.03437334,-0.2201133,3,26,9,15,38,840000
