UnitID,Date,Created,Last Saved,Zone,Easting,Northing,Altitude,GPStime,Latitude,Longitude,SnowDepth,Notes,TreeCanopyType,Picture,MeasurementID
Local,3/29/19,10:36,10:44,12S,747098,4324080,3137.2,164430,39.030861,-108.145409 ,211 ,D5 bonnell surveyor ,,,1410 
Local,3/29/19,10:44,10:45,12S,747102,4324081,3138.3,164528,39.030869,-108.145363 ,226 ,,,,1411 
Local,3/29/19,10:45,10:46,12S,747103,4324082,3136.1,164622,39.030884,-108.145348 ,202 ,,,,1412 
Local,3/29/19,10:46,10:47,12S,747104,4324085,3135.2,164705,39.030907,-108.145332 ,190 ,,,,1413 
Local,3/29/19,10:47,10:47,12S,747106,4324088,3134.6,164743,39.030933,-108.145309 ,205 ,,,,1414 
Local,3/29/19,10:47,10:48,12S,747109,4324089,3136.3,164839,39.030937,-108.145279 ,191 ,,,,1415 
Local,3/29/19,10:48,10:49,12S,747110,4324093,3136.4,164931,39.030979,-108.145264 ,194 ,,,,1416 
Local,3/29/19,10:49,10:50,12S,747112,4324090,3130.7,165022,39.030952,-108.145248 ,195 ,,,,1417 
Local,3/29/19,10:50,10:51,12S,747117,4324099,3137.3,165111,39.031025,-108.145180 ,187 ,,,,1418 
Local,3/29/19,10:51,10:51,12S,747116,4324100,3133.9,165200,39.03104,-108.145195 ,170 ,,,,1419 
Local,3/29/19,10:51,10:52,12S,747117,4324102,3131.7,165245,39.031059,-108.145180 ,185 ,,,,1420 
Local,3/29/19,10:52,10:53,12S,747121,4324106,3134.7,165336,39.03109,-108.145134 ,192 ,,,,1421 
Local,3/29/19,10:53,10:54,12S,747122,4324108,3135.4,165422,39.031113,-108.145119 ,226 ,,,,1422 
Local,3/29/19,10:54,10:55,12S,747132,4324110,3140.1,165514,39.031124,-108.145004 ,174 ,,,,1423 
Local,3/29/19,10:55,10:55,12S,747132,4324112,3137.8,165550,39.031143,-108.145004 ,192 ,,,,1424 
Local,3/29/19,10:55,10:56,12S,747133,4324114,3137,165628,39.031162,-108.144989 ,199 ,,,,1425 
Local,3/29/19,10:56,10:57,12S,747133,4324117,3134.8,165705,39.031185,-108.144989 ,200 ,,,,1426 
Local,3/29/19,10:57,10:57,12S,747135,4324118,3134.6,165739,39.031197,-108.144974 ,210 ,,,,1427 
Local,3/29/19,10:57,10:58,12S,747139,4324120,3135.2,165825,39.031212,-108.144920 ,211 ,,,,1428 
Local,3/29/19,10:58,10:59,12S,747140,4324122,3134.8,165905,39.031227,-108.144905 ,209 ,,,,1429 
Local,3/29/19,10:59,10:59,12S,747143,4324123,3135.3,165943,39.031239,-108.144875 ,230 ,,,,1430 
Local,3/29/19,10:59,11:00,12S,747146,4324125,3135.2,170034,39.031254,-108.144844 ,233 ,,,,1431 
Local,3/29/19,11:00,11:03,12S,747143,4324127,3135,170306,39.031277,-108.144875 ,242 ,,,,1432 
Local,3/29/19,11:03,11:03,12S,747141,4324133,3139.1,170356,39.03133,-108.144890 ,241 ,,,,1433 
Local,3/29/19,11:03,11:05,12S,747139,4324132,3135.9,170504,39.031322,-108.144920 ,232 ,,,,1434 
Local,3/29/19,11:05,11:54,12S,747131,4324131,3128.1,175443,39.031315,-108.145004 ,210 ,,,,1435 
Local,3/29/19,11:54,11:55,12S,747129,4324137,3128.8,175511,39.031372,-108.145035 ,245 ,,,,1436 
Local,3/29/19,11:55,11:55,12S,747126,4324137,3128.8,175528,39.031364,-108.145065 ,252 ,,,,1437 
Local,3/29/19,11:55,11:55,12S,747126,4324142,3130.3,175553,39.031418,-108.145065 ,254 ,,,,1438 
Local,3/29/19,11:55,11:56,12S,747124,4324146,3129.2,175614,39.031448,-108.145088 ,245 ,,,,1439 
Local,3/29/19,11:56,11:56,12S,747121,4324150,3129.5,175633,39.031483,-108.145119 ,256 ,,,,1440 
Local,3/29/19,11:56,11:56,12S,747116,4324151,3132.2,175656,39.031498,-108.145180 ,247 ,,,,1441 
Local,3/29/19,11:56,11:57,12S,747111,4324153,3130.3,175721,39.031513,-108.145233 ,245 ,,,,1442 
Local,3/29/19,11:57,11:57,12S,747102,4324154,3128.4,175748,39.031528,-108.145332 ,255 ,,,,1443 
Local,3/29/19,11:57,11:58,12S,747107,4324165,3135.8,175817,39.031628,-108.145279 ,240 ,,,,1444 
Local,3/29/19,11:58,11:58,12S,747108,4324132,3125.7,175858,39.031326,-108.145279 ,189 ,,,,1445 
Local,3/29/19,11:58,12:00,12S,747096,4324155,3159.3,180004,39.03154,-108.145409 ,165 ,,,,1446 
Local,3/29/19,12:00,12:00,12S,747101,4324148,3141,180048,39.031471,-108.145348 ,170 ,,,,1447 
Local,3/29/19,12:00,12:01,12S,747103,4324143,3137.2,180140,39.031429,-108.145332 ,190 ,,,,1448 
Local,3/29/19,12:01,12:02,12S,747100,4324138,3130.7,180218,39.031387,-108.145363 ,210 ,,,,1449 
Local,3/29/19,12:02,12:02,12S,747094,4324119,3141.2,180247,39.031212,-108.145439 ,211 ,,,,1450 
Local,3/29/19,12:02,12:03,12S,747106,4324130,3146.7,180325,39.031311,-108.145294 ,182 ,,,,1451 
Local,3/29/19,12:03,12:03,12S,747103,4324127,3133.7,180358,39.031284,-108.145332 ,181 ,,,,1452 
Local,3/29/19,12:03,12:04,12S,747103,4324120,3126.7,180423,39.031223,-108.145332 ,196 ,,,,1453 
Local,3/29/19,12:04,12:05,12S,747102,4324121,3134.6,180507,39.031231,-108.145348 ,224 ,,,,1454 
Local,3/29/19,12:05,12:05,12S,747107,4324122,3135.2,180528,39.031235,-108.145294 ,216 ,,,,1455 
