UnitID,Date,Created,Last Saved,Zone,Easting,Northing,Altitude,GPStime,Latitude,Longitude,SnowDepth,Notes,TreeCanopyType,Picture,MeasurementID
Local,3/25/19,15:18,15:19,12S,742412,4324169,3051.7,211912,39.032978,-108.199448 ,242 ,,,,165 
Local,3/25/19,15:19,15:19,12S,742408,4324170,3051.7,211948,39.032986,-108.199493 ,233 ,,,,166 
Local,3/25/19,15:19,15:20,12S,742404,4324171,3051.7,212046,39.033001,-108.199547 ,228 ,,,,167 
Local,3/25/19,15:20,15:21,12S,742401,4324172,3051.7,212200,39.033005,-108.199577 ,228 ,,,,168 
Local,3/25/19,15:21,15:22,12S,742398,4324173,3051.9,212300,39.033012,-108.199608 ,237 ,,,,169 
Local,3/25/19,15:22,15:23,12S,742394,4324172,3051.9,212341,39.033012,-108.199661 ,235 ,,,,170 
Local,3/25/19,15:23,15:24,12S,742391,4324172,3052.1,212438,39.033012,-108.199692 ,244 ,,,,171 
Local,3/25/19,15:24,15:25,12S,742387,4324172,3052.4,212511,39.033009,-108.199738 ,230 ,,,,172 
Local,3/25/19,15:25,15:26,12S,742386,4324171,3052.5,212622,39.033005,-108.199753 ,223 ,,,,173 
Local,3/25/19,15:26,15:27,12S,742380,4324172,3052.5,212702,39.033009,-108.199821 ,219 ,99 ,,,174 
Local,3/25/19,15:27,15:29,12S,742377,4324172,3052.4,212902,39.033009,-108.199852 ,235 ,,,,175 
Local,3/25/19,15:29,15:29,12S,742375,4324171,3052.5,212944,39.033005,-108.199883 ,237 ,,,,176 
